	size	cluster.LR	pvalue	FDR
5235	4	3.1702176367381	0.36611818050645	0.879847605257154
7367	3	2.00952346337867	0.366131862032108	0.879847605257154
36802	2	0.816670718135993	0.366155371247556	0.879847605257154
32537	2	0.816665469141548	0.366156911621492	0.879847605257154
581	3	2.00937546905108	0.36615895575389	0.879847605257154
473	3	2.00916295298234	0.366197865151977	0.879847605257154
15495	3	2.0089144931588	0.36624336070635	0.879847605257154
5810	4	3.16874930214717	0.36633196920984	0.879847605257154
496	3	2.00835004540605	0.366346737914377	0.879847605257154
6538	3	2.00818635791308	0.366376722330923	0.879847605257154
13196	4	3.16834798651166	0.366390419240052	0.879847605257154
660	3	2.00808229511008	0.366395785921212	0.879847605257154
9606	3	2.00808084953614	0.366396050747408	0.879847605257154
21678	3	2.00807547876122	0.366397034664088	0.879847605257154
14064	3	2.00800869969082	0.366409268695018	0.879847605257154
1838	3	2.0079866442783	0.366413309371083	0.879847605257154
6423	3	2.00768008000334	0.366469478291081	0.879896562752653
23017	3	2.00758041584531	0.366487740682102	0.879896562752653
27007	3	2.00749471078831	0.366503445944957	0.879896562752653
21909	3	2.00736079152091	0.366527987703091	0.879899665246507
23453	2	0.815080868397013	0.366622341306279	0.880070349427719
33750	3	2.00656231594333	0.366674348740916	0.880139367187716
30206	2	0.814388277738527	0.366826027351096	0.8804176939755
5086	2	0.814258260522162	0.366864282020799	0.8804176939755
28515	2	0.814163272883289	0.366892233520644	0.8804176939755
19103	3	2.00530008494805	0.366905835644797	0.8804176939755
32927	2	0.81411439358634	0.366906618120319	0.8804176939755
32184	2	0.813927940727708	0.366961496188347	0.880493551305661
34521	3	2.00464723153106	0.367025623058895	0.880591589342396
15903	2	0.813495809615388	0.367088727789446	0.88068716272072
20045	5	4.29836832769898	0.367129460339927	0.880722289757282
1410	4	3.16308306374297	0.367157978040553	0.880722289757282
17101	4	3.16297886321405	0.367173183104962	0.880722289757282
8963	3	2.00339279277474	0.367255900851758	0.880864872529034
25449	4	3.1621083405413	0.367300231972099	0.880870164424149
6400	3	2.00312729216023	0.36730465742159	0.880870164424149
34863	3	2.00286774116788	0.367352327658901	0.880928665098135
5575	3	2.00261151429654	0.367399393442514	0.880985708941608
33575	3	2.00210539059409	0.367492379978335	0.881065555904064
23109	7	6.51986662180407	0.367536448909443	0.881065555904064
7000	3	2.00186267388903	0.367536980954431	0.881065555904064
33976	2	0.811968961014664	0.367538766371542	0.881065555904064
29411	2	0.811892179204476	0.367561418054942	0.881065555904064
32703	2	0.811855044867668	0.367572373888106	0.881065555904064
19287	3	2.00136425077497	0.367628586831869	0.881093900434177
4592	3	2.00135242260445	0.367630761025104	0.881093900434177
16162	3	2.00092603015522	0.367709146870893	0.881225960769746
23627	4	3.15898525839341	0.367756343008391	0.881252722186624
28480	2	0.811191269363629	0.367768285794134	0.881252722186624
23474	6	5.41112157341307	0.367790169289693	0.881252722186624
33925	3	1.99972349176615	0.36793030553474	0.881477109541385
32636	3	1.99972298099615	0.367930399498633	0.881477109541385
16521	3	1.99910245345658	0.368044572682384	0.881516467715949
21100	3	1.99908297011421	0.368048158069057	0.881516467715949
3390	3	1.99897076821789	0.368068806498885	0.881516467715949
31453	3	1.99891248699652	0.368079532404961	0.881516467715949
9061	3	1.99881904214695	0.36809673037499	0.881516467715949
21366	4	3.15653993067219	0.368113811236197	0.881516467715949
27364	2	0.809958171367078	0.368132617629438	0.881516467715949
29266	2	0.809750296467062	0.368194085912107	0.881516467715949
1566	3	1.99826681946864	0.368198380088826	0.881516467715949
32213	2	0.809491850257185	0.368270527966748	0.881516467715949
19917	2	0.809478860201953	0.368274370689519	0.881516467715949
5230	3	1.99784110430862	0.368276762246798	0.881516467715949
29580	2	0.809430051680011	0.368288809742543	0.881516467715949
21629	3	1.99759830772181	0.368321473131093	0.881516467715949
8132	2	0.809275493109647	0.368334538090084	0.881516467715949
31465	3	1.99752123097233	0.36833566791557	0.881516467715949
14820	2	0.809247588106298	0.368342795023517	0.881516467715949
4361	4	3.15467348603411	0.368386856927449	0.881566170551769
35591	2	0.808788088610311	0.368478795388087	0.881730430592915
19892	3	1.99649986034118	0.368523819571431	0.881730459915858
14678	3	1.99626451981904	0.368567186416934	0.881730459915858
11842	2	0.808480716130535	0.368569808971477	0.881730459915858
17042	4	3.15340859591669	0.368571999045312	0.881730459915858
18337	13	13.0058666168263	0.368614416193295	0.881762989354155
7142	4	3.15289470873389	0.368647239619257	0.881762989354155
20520	3	1.99574401367506	0.368663119642352	0.881762989354155
22272	3	1.99565899548306	0.368678791511392	0.881762989354155
19532	6	5.40263619874309	0.368740316641032	0.881854409074028
27339	3	1.99515406685154	0.368771881500682	0.881874170812259
20976	3	1.99476339384173	0.368843923147073	0.881924926394643
35947	2	0.807491314111157	0.368862985392002	0.881924926394643
10069	5	4.28442710420659	0.36887920448794	0.881924926394643
16533	2	0.807341091845605	0.368907527159136	0.881924926394643
6526	3	1.994399116418	0.368911110022594	0.881924926394643
34823	3	1.99428085949206	0.368932923814405	0.881924926394643
13133	4	3.15034028808468	0.369021439975944	0.882031534880846
28943	2	0.806947945999814	0.369024132624407	0.882031534880846
20943	2	0.806706847546775	0.369095666841809	0.882087180892327
29533	2	0.806695853477484	0.369098929256553	0.882087180892327
23428	3	1.99308496491797	0.369153592222764	0.882087180892327
200	3	1.99303845320687	0.369162177305207	0.882087180892327
30017	2	0.8064767665739	0.369163950170522	0.882087180892327
18420	2	0.806300099888027	0.369216393174541	0.882156793944678
1268	3	1.99257348755061	0.369248011149287	0.882160519324806
10532	4	3.14842684206402	0.369301956928228	0.882160519324806
28603	3	1.99226784670122	0.369304444099112	0.882160519324806
18802	5	4.28091265488162	0.369321326307517	0.882160519324806
14311	4	3.14820495249835	0.369334498459587	0.882160519324806
37368	2	0.805776499036166	0.36937188357728	0.882194137691892
17209	19	19.3692143789457	0.369426461230881	0.882268811241493
16973	6	5.3961172567934	0.369471492105075	0.882295632203105
18519	4	3.14718360532246	0.369484317359484	0.882295632203105
23613	4	3.14661129034759	0.369568291655658	0.882440477350161
19177	3	1.99047656953899	0.369635355573845	0.882544928840309
10789	3	1.99015524478976	0.369694746838656	0.882631049006799
19162	4	3.14492251318625	0.369816177132047	0.882843177588977
28249	3	1.98898860814241	0.369910459467102	0.882843177588977
6390	3	1.98896353797275	0.369915096355153	0.882843177588977
8325	3	1.98891216577048	0.369924598153762	0.882843177588977
37464	2	0.803881886913327	0.369935277567949	0.882843177588977
31261	2	0.803780385034612	0.369965494615041	0.882843177588977
23802	6	5.39165920134204	0.369972124840331	0.882843177588977
34973	3	1.98863622162887	0.369975640937767	0.882843177588977
11414	8	7.59144135283535	0.369993543300184	0.882843177588977
26788	3	1.98795874592603	0.370100986919972	0.883043875360817
14178	4	3.14260675483692	0.370156325589864	0.883120235659962
7869	4	3.14202813707414	0.370241357374228	0.883267423801376
23093	2	0.802729306278371	0.370278602579208	0.883300598374579
54	2	0.802608934697189	0.370314483895704	0.88332108177832
35183	2	0.802543910112849	0.370333868957792	0.88332108177832
9862	5	4.27226498438231	0.370410976744445	0.883441223845626
16286	4	3.14073859362457	0.370430924832379	0.883441223845626
8047	2	0.802023348893542	0.370489109176135	0.883524311649655
14189	2	0.801938183610742	0.370514515555105	0.883529226620786
16437	2	0.801815169400236	0.370551217261051	0.883561074121834
14054	3	1.98493684822677	0.370660613257325	0.883766242634455
31664	2	0.801018091649272	0.370789151088415	0.883943119574764
13566	7	6.48802410255384	0.370794269977218	0.883943119574764
24028	3	1.9840500062775	0.370825008393146	0.883943119574764
24037	3	1.98403267134721	0.37082822251991	0.883943119574764
23236	2	0.80065972873405	0.370896194659367	0.883971524220614
31537	2	0.800621106741634	0.370907733684712	0.883971524220614
9479	4	3.1374807547731	0.370910209919763	0.883971524220614
9957	4	3.13664145025365	0.371033772495865	0.884210323901425
30859	2	0.800054858740546	0.371076968168366	0.884254655513743
32435	2	0.799980819984296	0.371099104093557	0.884254655513743
20440	3	1.98223589506908	0.371161519889438	0.884324275059309
20540	5	4.26590677728501	0.371213743466367	0.884324275059309
5089	2	0.79946478709061	0.371253437563738	0.884324275059309
14097	2	0.799390193437786	0.371275754209914	0.884324275059309
13391	7	6.48331217542189	0.371278044598991	0.884324275059309
7413	7	6.48296639295039	0.371313563366495	0.884324275059309
4186	2	0.799207346289844	0.371330465652089	0.884324275059309
1471	4	3.13459257062287	0.371335557349484	0.884324275059309
9811	4	3.13457179094963	0.371338619120714	0.884324275059309
1775	4	3.13397508779995	0.371426549309977	0.884476313889169
24869	3	1.98064674653395	0.371456552479381	0.884476313889169
10942	5	4.26376346216487	0.371484657251492	0.884476313889169
1510	2	0.798654543017421	0.371495943708245	0.884476313889169
32247	2	0.798226434615414	0.371624165959827	0.884694548234151
15714	3	1.97968963123806	0.371634358395247	0.884694548234151
3278	3	1.97912698657232	0.371738922147295	0.884739644286448
925	6	5.37590799123944	0.371744927366301	0.884739644286448
12864	7	6.47870545115192	0.371751440260707	0.884739644286448
30343	2	0.7977309340968	0.371772649964925	0.884739644286448
34292	2	0.797716231571278	0.371777057058959	0.884739644286448
2651	5	4.26132103886266	0.371793566102935	0.884739644286448
6021	2	0.797560700033955	0.371823682236074	0.884744698435625
13128	4	3.13077455345789	0.371898485064806	0.884744698435625
17986	6	5.37449649146956	0.371904093805361	0.884744698435625
3810	3	1.9782290761835	0.371905853736956	0.884744698435625
31721	3	1.97819291818839	0.371912577482755	0.884744698435625
919	2	0.79696405829935	0.37200261906891	0.884859361489896
23677	2	0.796947660882484	0.372007538462869	0.884859361489896
30934	2	0.796808824437979	0.372049194471369	0.884902828931839
6077	2	0.796657240838299	0.372094682539336	0.884905219777534
3856	4	3.12942957205154	0.372096963154354	0.884905219777534
13074	5	4.25859672431543	0.372138363794574	0.884948068876498
28395	3	1.97671509221984	0.372187490071004	0.884970420698628
12929	3	1.97667726201262	0.372194530102522	0.884970420698628
3358	2	0.79608877603151	0.372265339966275	0.885007810040908
34213	2	0.796080857274073	0.372267718009882	0.885007810040908
27147	2	0.796038600192825	0.372280408387974	0.885007810040908
24898	2	0.795901108725168	0.372321703138481	0.885050384836314
10112	3	1.97563897129688	0.372387803329159	0.885121716456849
23002	5	4.25654275132995	0.372398485735412	0.885121716456849
15067	3	1.97522396657367	0.372465082695331	0.885122015770446
22376	4	3.12689928070344	0.372470602941349	0.885122015770446
4315	4	3.12684336134305	0.372478864001522	0.885122015770446
1969	3	1.97507856852538	0.372492161527662	0.885122015770446
5174	3	1.97485056346513	0.37253462899718	0.885167351144353
8455	5	4.25526478027913	0.372560403710455	0.885173020203771
26948	2	0.794956188390939	0.372605677769101	0.885222363209991
32810	3	1.97433973137631	0.372629792471147	0.885222363209991
20851	3	1.97415076030072	0.372665002260867	0.885222363209991
18505	3	1.97409854308654	0.372674732152005	0.885222363209991
14751	2	0.79457968787409	0.372718910977626	0.885271739981125
225	3	1.97372747595979	0.372743882237673	0.885275492134734
7704	7	6.4683015838175	0.372822096739859	0.885405689835385
28159	2	0.793766493606676	0.372963644983949	0.885686271447733
23159	3	1.97217681727032	0.37303299357141	0.885731565838298
8535	2	0.793488857116789	0.373047252274906	0.885731565838298
19593	5	4.25138007885231	0.373052929225347	0.885731565838298
36464	3	1.97165719842311	0.373129923649584	0.885858797468299
28823	3	1.9715275627644	0.373154109905144	0.885860647564301
13211	3	1.97125959799783	0.373204109331569	0.88591830306695
2645	3	1.97105772921467	0.373241780362397	0.88591830306695
9177	3	1.97098737253008	0.373254910620456	0.88591830306695
31379	2	0.792680986445824	0.373290683274759	0.88591830306695
29624	3	1.97077022314523	0.373295438857704	0.88591830306695
4218	3	1.97048971504468	0.373347798726708	0.885955339312512
28388	2	0.792458165926677	0.373357863623507	0.885955339312512
2543	4	3.12047358682715	0.373420910033837	0.886049389413203
18999	5	4.24818838594094	0.373457970303681	0.886056836285911
5305	4	3.12013614136753	0.373470872811733	0.886056836285911
3972	2	0.791758452038136	0.373568937341509	0.88606250051576
37648	3	1.96929025542423	0.373571773686703	0.88606250051576
19227	6	5.35962432183933	0.373584156518397	0.88606250051576
20495	3	1.96920063936311	0.373588513077182	0.88606250051576
2449	3	1.96903159653655	0.373620090640764	0.88606250051576
31861	4	3.11891044932024	0.373652399161919	0.88606250051576
18235	3	1.9688509893597	0.373653831399088	0.88606250051576
13239	2	0.791454897278786	0.373660558797007	0.88606250051576
21575	4	3.11848119286574	0.373715990390617	0.886064262934013
35110	2	0.791160684359929	0.373749390662682	0.886064262934013
13915	2	0.791146987068547	0.373753527014006	0.886064262934013
10198	2	0.791142270100286	0.37375495147383	0.886064262934013
21572	4	3.11778387617854	0.373819312564049	0.886113688262233
33719	2	0.790894151071387	0.373829890747243	0.886113688262233
36795	2	0.790840688399409	0.373846040809678	0.886113688262233
1323	3	1.96750287265945	0.373905780788955	0.886163629549378
14863	3	1.96739687685902	0.373925597535333	0.886163629549378
33858	3	1.96733398743915	0.37393735570215	0.886163629549378
20617	3	1.96715194296102	0.373971393866628	0.886188802972663
9116	3	1.96675983541838	0.374044719556415	0.88621403756474
5259	2	0.790125067690273	0.374062310458672	0.88621403756474
13325	3	1.96648353770594	0.374096396976104	0.88621403756474
25851	2	0.78995529169994	0.374113644647591	0.88621403756474
18550	5	4.24264382342589	0.37416241543263	0.88621403756474
19165	2	0.789780961027558	0.374166366285406	0.88621403756474
23117	5	4.24260114254423	0.374167842110137	0.88621403756474
12674	3	1.96609342797988	0.374169373414548	0.88621403756474
28694	2	0.789607351368456	0.374218880222785	0.886264520158082
3931	5	4.24164420533498	0.374289528341084	0.886264520158082
5909	5	4.24159273728856	0.374296074002638	0.886264520158082
3025	2	0.789340713247163	0.374299553792879	0.886264520158082
9193	4	3.11448949226366	0.374307775992358	0.886264520158082
9270	6	5.352766599762	0.374360707991033	0.886287768388938
1677	3	1.96505108173639	0.37436443125999	0.886287768388938
37649	2	0.788813289562199	0.374459202026774	0.8864390701732
22655	3	1.96432647753602	0.374500088852701	0.8864390701732
32137	3	1.96421325061584	0.374521291198699	0.8864390701732
25577	2	0.788536667525597	0.374542972161949	0.8864390701732
28944	2	0.788528480494496	0.374545451861218	0.8864390701732
31808	3	1.9635346234431	0.374648392923639	0.886627256039773
1271	10	9.7070972586049	0.374713582713363	0.886638828823534
23178	3	1.96314810812826	0.374720803591144	0.886638828823534
12628	3	1.96312874031557	0.374724432369882	0.886638828823534
7548	2	0.787859199723873	0.374748242449056	0.886638828823534
659	3	1.9628719745661	0.374772543658011	0.886638828823534
11359	2	0.787674773575756	0.374804150228974	0.886638828823534
24162	2	0.787631480896758	0.374817275863968	0.886638828823534
23842	3	1.96217853829554	0.374902506624458	0.886785016606827
16000	7	6.44763971754508	0.374954705054054	0.886816650003608
20468	5	4.23635441742039	0.374962744632398	0.886816650003608
8198	2	0.786778935985614	0.375075885046392	0.886958882357743
21086	2	0.786764161737597	0.375080368842511	0.886958882357743
14391	2	0.786721913213531	0.375093191146638	0.886958882357743
